Pas;ECinetica;EPotencial;ETotal;Temperatura
9082;260.718;-161.068;-134.996;0,407372
9083;256.159;-160,61;-134.994;0,400248
9084;25.147;-160.128;-134.981;0,392922
9085;246.901;-159,67;-134,98;0,385782
9086;242.619;-159.236;-134.974;0,379092
9087;238.709;-158.845;-134.974;0,372984
9088;235.193;-158,5;-134,98;0,367489
9089;232.045;-158,18;-134.975;0,362571
9090;229.218;-157.897;-134.976;0,358153
9091;22.665;-157.647;-134.982;0,354141
9092;224.287;-157.416;-134.988;0,350449
9093;222.085;-157.196;-134.988;0,347008
9094;220.028;-156.996;-134.993;0,343794
9095;21.814;-156.807;-134.993;0,340843
9096;216.486;-156.641;-134.992;0,33826
9097;21.518;-156,51;-134.992;0,336219
9098;214.369;-156.422;-134.985;0,334951
9099;214.217;-156.406;-134.984;0,334714
9100;214.883;-156.477;-134.989;0,335755
9101;216.498;-156.644;-134.994;0,338278
9102;219.145;-156.908;-134.994;0,342414
9103;222.845;-157.273;-134.988;0,348195
9104;227.544;-157.754;-135;0,355537
9105;233.112;-158.318;-135.007;0,364238
9106;23.935;-158.938;-135.003;0,373984
9107;246.002;-159.604;-135.004;0,384378
9108;252.784;-160.284;-135.006;0,394975
9109;259.402;-160.942;-135.002;0,405316
9110;265.582;-161.561;-135.003;0,414973
9111;271.087;-162.107;-134.999;0,423573
9112;275.733;-162.567;-134.994;0,430832
9113;279.395;-162.934;-134.994;0,436555
9114;282.014;-163.201;-134.999;0,440647
9115;283.583;-163.363;-135.004;0,443098
9116;284.141;-163.412;-134.998;0,443971
9117;28.377;-163.375;-134.998;0,44339
9118;282.578;-163.249;-134.991;0,441528
9119;280.706;-163.055;-134.985;0,438604
9120;278.322;-162.821;-134.989;0,434878
9121;275.618;-162.544;-134.982;0,430653
9122;272.812;-162.262;-134.981;0,426269
9123;270.128;-161.992;-134.979;0,422075
9124;267.775;-161.734;-134.956;0,418398
9125;265.923;-161.548;-134.956;0,415504
9126;264.681;-161.424;-134.956;0,413564
9127;264.093;-161.354;-134.945;0,412646
9128;26.414;-161.365;-134.951;0,412719
9129;264.763;-161.428;-134.951;0,413692
9130;26.589;-161.546;-134.957;0,415453
9131;267.462;-161.715;-134.969;0,41791
9132;269.444;-161.918;-134.974;0,421007
9133;271.822;-162.162;-134.979;0,424722
9134;274.583;-162.438;-134,98;0,429036
9135;277.686;-162.754;-134.986;0,433885
9136;28.103;-163.079;-134.976;0,43911
9137;28.444;-163.416;-134.972;0,444437
9138;287.664;-163.735;-134.968;0,449475
9139;290.405;-164.016;-134.976;0,453757
9140;292.357;-164.208;-134.972;0,456808
9141;293.257;-164.299;-134.973;0,458214
9142;292.918;-164.277;-134.985;0,457685
9143;291.259;-164.116;-134,99;0,455092
9144;288.305;-163.803;-134.973;0,450477
9145;284.185;-163.396;-134.977;0,444039
9146;279.104;-162.875;-134.965;0,436101
9147;273.323;-162.284;-134.952;0,427068
9148;267.129;-161.647;-134.934;0,417389
9149;26.081;-161.013;-134.932;0,407516
9150;254.642;-160.395;-134.931;0,397877
9151;248.872;-159.817;-134,93;0,388863
9152;243.716;-159.289;-134.918;0,380806
9153;23.935;-158.858;-134.923;0,373984
9154;235.915;-158.508;-134.917;0,368617
9155;233.523;-158.258;-134.905;0,36488
9156;232.257;-158.131;-134.905;0,362902
9157;232.169;-158.116;-134,9;0,362764
9158;233.274;-158.222;-134.894;0,36449
9159;23.554;-158.443;-134.889;0,368031
9160;23.888;-158.778;-134,89;0,373251
9161;243.158;-159.196;-134,88;0,379934
9162;24.819;-159.701;-134.882;0,387797
9163;253.767;-160.254;-134.877;0,396511
9164;259.668;-160.845;-134.879;0,405731
9165;265.679;-161.453;-134.885;0,415124
9166;271.607;-162.047;-134.886;0,424386
9167;277.275;-162.631;-134.903;0,433243
9168;282.524;-163.145;-134.893;0,441443
9169;287.203;-163.609;-134.888;0,448754
9170;291.171;-164.001;-134.884;0,454955
9171;294.303;-164,32;-134,89;0,459848
9172;296.501;-164.529;-134.879;0,463283
9173;297.716;-164,65;-134.879;0,465182
9174;297.963;-164.685;-134.889;0,465567
9175;297.327;-164.626;-134.893;0,464573
9176;295.962;-164.488;-134.892;0,46244
9177;294.075;-164.298;-134,89;0,459492
9178;291.899;-164.073;-134.883;0,456092
9179;289.669;-163.849;-134.882;0,452608
9180;287.606;-163,63;-134,87;0,449384
9181;285.892;-163.469;-134,88;0,446706
9182;284.657;-163.345;-134.879;0,444777
9183;283.974;-163.271;-134.874;0,44371
9184;283.853;-163.265;-134,88;0,443521
9185;284.245;-163.305;-134,88;0,444132
9186;28.505;-163.391;-134.886;0,445391
9187;286.139;-163.496;-134.882;0,447093
9188;287.368;-163,62;-134.883;0,449013
9189;28,86;-163.744;-134.884;0,450938
9190;289.718;-163,85;-134.879;0,452684
9191;29.063;-163.947;-134.884;0,45411
9192;291.278;-164.007;-134.879;0,455121
9193;291.628;-164.053;-134,89;0,455668
9194;291.669;-164.057;-134,89;0,455733
9195;291.411;-164.048;-134.907;0,455329
9196;290.869;-163.999;-134.912;0,454482
9197;290.064;-163.918;-134.912;0,453225
9198;289.026;-163.814;-134.912;0,451603
9199;287.789;-163.701;-134.922;0,449671
9200;286.395;-163.562;-134.922;0,447492
9201;284.892;-163.406;-134.916;0,445144
9202;283.347;-163.251;-134.916;0,442729
9203;281.836;-163.093;-134,91;0,440369
9204;280.455;-162,96;-134.915;0,438211
9205;279.305;-162.839;-134.909;0,436413
9206;278.484;-162.756;-134.908;0,435132
9207;27.808;-162.726;-134.918;0,4345
9208;278.153;-162.733;-134.918;0,434613
9209;278.728;-162.785;-134.913;0,435513
9210;279.799;-162.904;-134.924;0,437186
9211;281.322;-163.029;-134.897;0,439566
9212;283.227;-163,22;-134.897;0,442542
9213;285.415;-163.445;-134.903;0,445961
9214;287.773;-163.698;-134,92;0,449645
9215;290.169;-163.944;-134.927;0,453389
9216;292.451;-164.167;-134.922;0,456955
9217;294.453;-164.369;-134.923;0,460083
9218;295.996;-164.524;-134.925;0,462494
9219;296.896;-164,61;-134,92;0,4639
9220;296.977;-164.619;-134.921;0,464026
9221;296.087;-164.525;-134.917;0,462635
9222;294.116;-164,34;-134.928;0,459557
9223;29.102;-164.041;-134.939;0,454719
9224;286.827;-163.611;-134.928;0,448167
9225;281.651;-163.087;-134.921;0,44008
9226;275.693;-162.489;-134,92;0,43077
9227;269.225;-161,83;-134.907;0,420664
9228;262.577;-161.163;-134.905;0,410277
9229;256.113;-160.514;-134.903;0,400177
9230;250.202;-159.927;-134.906;0,390941
9231;245.192;-159.429;-134,91;0,383113
9232;241.381;-159.052;-134.914;0,377157
9233;238.987;-158.828;-134,93;0,373417
9234;238.124;-158.759;-134.946;0,372069
9235;238.775;-158.825;-134.947;0,373085
9236;240.784;-159.038;-134,96;0,376226
9237;243.885;-159.356;-134.967;0,381071
9238;247.731;-159.737;-134.964;0,38708
9239;25.195;-160,15;-134.955;0,393672
9240;256.194;-160.554;-134.935;0,400303
9241;260.177;-160.948;-134,93;0,406526
9242;263.698;-161,3;-134.931;0,412028
9243;266.651;-161.595;-134,93;0,416643
9244;269.015;-161.826;-134.924;0,420336
9245;27.084;-162.002;-134.918;0,423188
9246;272.228;-162.139;-134.917;0,425356
9247;273.309;-162.236;-134.905;0,427046
9248;274.223;-162.331;-134.909;0,428474
9249;275.098;-162.435;-134.925;0,42984
9250;276.036;-162.511;-134.908;0,431306
9251;277.101;-162.623;-134.913;0,43297
9252;278.313;-162.744;-134.913;0,434863
9253;279.645;-162.878;-134.914;0,436945
9254;281.025;-163.001;-134.898;0,439101
9255;282.336;-163.144;-134,91;0,441151
9256;283.424;-163.265;-134.922;0,44285
9257;28.411;-163.335;-134.924;0,443922
9258;284.219;-163.336;-134.914;0,444093
9259;283.599;-163.275;-134.915;0,443124
9260;282.146;-163.141;-134.926;0,440853
9261;279.831;-162.909;-134.926;0,437236
9262;27.672;-162.597;-134.925;0,432374
9263;272.976;-162.227;-134.929;0,426524
9264;268.856;-161.807;-134.921;0,420088
9265;264.689;-161.388;-134.919;0,413576
9266;260.839;-161.001;-134.917;0,407561
9267;257.666;-160.676;-134,91;0,402603
9268;25.548;-160.462;-134.914;0,399187
9269;254.502;-160.358;-134.908;0,397659
9270;254.838;-160.425;-134.941;0,398185
9271;256.462;-160.599;-134.953;0,400721
9272;259.215;-160.871;-134.949;0,405024
9273;26.283;-161.229;-134.946;0,410671
9274;266.955;-161.638;-134.943;0,417118
9275;271.203;-162.066;-134.945;0,423754
9276;275.186;-162.477;-134.958;0,429978
9277;278.562;-162.816;-134,96;0,435254
9278;281.066;-163.068;-134.961;0,439165
9279;282.525;-163.203;-134.951;0,441446
9280;282.872;-163.243;-134.956;0,441988
9281;282.134;-163.169;-134.955;0,440835
9282;280.417;-162.979;-134.938;0,438152
9283;277.892;-162.709;-134,92;0,434207
9284;274.773;-162.401;-134.924;0,429332
9285;271.294;-162.041;-134.912;0,423897
9286;267.698;-161,68;-134,91;0,418279
9287;264.214;-161,33;-134.909;0,412834
9288;261.043;-161.001;-134.897;0,40788
9289;258.347;-160.737;-134.902;0,403667
9290;256.235;-160.542;-134.918;0,400367
9291;254.766;-160.406;-134.929;0,398072
9292;253.956;-160.309;-134.913;0,396806
9293;253.796;-160.293;-134.913;0,396556
9294;254.272;-160,33;-134.903;0,3973
9295;255.369;-160.445;-134.908;0,399013
9296;257.055;-160,62;-134.914;0,401649
9297;25.927;-160.825;-134.898;0,405109
9298;261.902;-161,09;-134.899;0,409222
9299;264.803;-161.375;-134.895;0,413754
9300;26.781;-161.677;-134.896;0,418454
9301;270.797;-161,97;-134,89;0,42312
9302;273.695;-162.249;-134.879;0,427648
9303;276.499;-162.529;-134.879;0,432029
9304;279.243;-162.814;-134.889;0,436318
9305;281.959;-163,08;-134.884;0,440561
9306;284.631;-163.364;-134.901;0,444736
9307;287.175;-163.625;-134.907;0,448712
9308;289.441;-163.853;-134.909;0,452251
9309;291.233;-164.033;-134,91;0,455051
9310;292.364;-164.137;-134,9;0,456819
9311;292.692;-164,17;-134.901;0,457331
9312;29.215;-164.121;-134.906;0,456484
9313;290.767;-163.977;-134,9;0,454323
9314;288.656;-163,77;-134.905;0,451025
9315;285.991;-163.497;-134.898;0,446861
9316;282.975;-163.205;-134.907;0,442149
9317;279.817;-162.893;-134.912;0,437214
9318;276.714;-162.576;-134.905;0,432366
9319;273.855;-162.289;-134.904;0,427899
9320;271.424;-162.045;-134.903;0,4241
9321;269.602;-161.857;-134.896;0,421253
9322;268.559;-161.757;-134.901;0,419623
9323;268.433;-161.744;-134,9;0,419426
9324;269.314;-161.837;-134.905;0,420802
9325;271.214;-162.022;-134,9;0,423772
9326;274.051;-162.307;-134.902;0,428205
9327;277.641;-162.662;-134.898;0,433814
9328;281.703;-163.059;-134.889;0,44016
9329;285.884;-163.463;-134.875;0,446693
9330;289.797;-163.851;-134.872;0,452808
9331;293.074;-164.186;-134.879;0,457928
9332;295.416;-164.411;-134.869;0,461587
9333;296.635;-164.538;-134.875;0,463492
9334;296.677;-164.542;-134.874;0,463558
9335;295.632;-164.447;-134.884;0,461926
9336;293.724;-164.259;-134.887;0,458944
9337;291.282;-164.013;-134.884;0,455129
9338;288.707;-163.758;-134.887;0,451104
9339;286.411;-163.515;-134.874;0,447518
9340;284.765;-163.359;-134.883;0,444945
9341;284.032;-163.296;-134.893;0,443801
9342;284.338;-163.327;-134.893;0,444278
9343;285.644;-163.453;-134.889;0,446318
9344;28.776;-163.678;-134.902;0,449626
9345;290.384;-163.932;-134.894;0,453725
9346;293.151;-164,2;-134.885;0,458049
9347;29,57;-164,49;-134,92;0,46203
9348;297.713;-164.704;-134.933;0,465176
9349;29.896;-164.824;-134.928;0,467125
9350;299.313;-164.843;-134.912;0,467677
9351;298.753;-164.781;-134.906;0,466802
9352;29.736;-164.635;-134.899;0,464624
9353;295.294;-164.406;-134.876;0,461397
9354;292.776;-164.158;-134,88;0,457462
9355;290.049;-163.884;-134.879;0,453201
9356;287.354;-163.635;-134,9;0,448991
9357;28,49;-163.383;-134.893;0,445156
9358;282.835;-163.198;-134.915;0,441929
9359;281.237;-163.033;-134,91;0,439433
9360;280.112;-162.938;-134.927;0,437675
9361;279.405;-162.857;-134.917;0,43657
9362;279.028;-162.815;-134.912;0,435981
9363;278.897;-162.802;-134.913;0,435777
9364;278.975;-162.799;-134.902;0,435898
9365;279.294;-162,83;-134.901;0,436397
9366;279.969;-162.902;-134.905;0,437451
9367;281.165;-163.026;-134,91;0,43932
9368;283.038;-163.207;-134.904;0,442246
9369;28.565;-163.469;-134.904;0,446329
9370;288.912;-163.802;-134.911;0,451425
9371;292.569;-164,17;-134.913;0,457138
9372;296.255;-164.535;-134,91;0,462898
9373;299.578;-164.875;-134.917;0,468091
9374;302.191;-165.138;-134.918;0,472174
9375;30.384;-165.298;-134.914;0,47475
9376;304.373;-165.345;-134.908;0,475583
9377;303.735;-165.276;-134.902;0,474586
9378;301.951;-165.085;-134,89;0,471798
9379;29.912;-164.779;-134.867;0,467376
9380;295.413;-164.412;-134.871;0,461583
9381;291.063;-163.965;-134.858;0,454785
9382;286.352;-163.502;-134.867;0,447425
9383;281.592;-163,03;-134.871;0,439987
9384;277.092;-162.584;-134.874;0,432956
9385;273.126;-162.191;-134.879;0,426759
9386;269.904;-161.857;-134.867;0,421725
9387;267.562;-161.617;-134.861;0,418066
9388;266.157;-161.488;-134.872;0,41587
9389;265.676;-161,44;-134.873;0,415119
9390;266.055;-161.484;-134.879;0,415711
9391;267.191;-161.599;-134,88;0,417486
9392;268.959;-161.776;-134,88;0,420249
9393;271.222;-162.009;-134.887;0,423784
9394;273.846;-162.288;-134.904;0,427885
9395;276.718;-162.565;-134.893;0,432373
9396;279.753;-162.869;-134.894;0,437114
9397;282.895;-163.178;-134.888;0,442023
9398;286.111;-163.494;-134.883;0,447048
9399;28.937;-163.814;-134.877;0,452141
9400;292.629;-164.152;-134.889;0,457233
9401;295.815;-164.476;-134.895;0,462211
9402;298.828;-164.795;-134.912;0,466918
9403;301.546;-165.073;-134.918;0,471166
9404;303.846;-165.298;-134.913;0,474759
9405;30.561;-165,48;-134.919;0,477515
9406;306.738;-165.599;-134.925;0,479278
9407;307.156;-165.641;-134.925;0,479932
9408;306.822;-165.608;-134.925;0,47941
9409;305.733;-165.504;-134.931;0,477708
9410;303.931;-165.318;-134.925;0,474892
9411;301.503;-165.052;-134.902;0,471098
9412;298.575;-164.764;-134.906;0,466524
9413;295.306;-164.436;-134.905;0,461415
9414;291.868;-164.091;-134.904;0,456043
9415;288.434;-163.747;-134.903;0,450677
9416;285.154;-163.413;-134.897;0,445553
9417;282.145;-163.106;-134.891;0,440852
9418;279.476;-162.861;-134.913;0,436681
9419;277.168;-162.619;-134.902;0,433074
9420;275.197;-162.417;-134.897;0,429995
9421;273.508;-162.254;-134.903;0,427356
9422;272.027;-162.117;-134.915;0,425042
9423;270.678;-161.983;-134.915;0,422935
9424;269.392;-161,86;-134.921;0,420925
9425;268.116;-161.738;-134.926;0,418932
9426;266.827;-161.609;-134.926;0,416917
9427;265.532;-161.485;-134.932;0,414894
9428;264.276;-161.359;-134.931;0,412931
9429;263.126;-161.254;-134.942;0,411135
9430;262.167;-161.169;-134.952;0,409636
9431;261.475;-161.105;-134.957;0,408554
9432;261.103;-161.062;-134.952;0,407974
9433;261.067;-161.048;-134.941;0,407918
9434;261.335;-161.075;-134.941;0,408336
9435;261.832;-161.114;-134.931;0,409113
9436;262.454;-161.177;-134.932;0,410084
9437;263.081;-161.252;-134.944;0,411064
9438;263.599;-161.321;-134.961;0,411873
9439;263.924;-161.353;-134.961;0,412381
9440;264.029;-161.364;-134.961;0,412546
9441;263.967;-161.351;-134.954;0,412449
9442;26.388;-161,33;-134.942;0,412312
9443;263.977;-161.327;-134,93;0,412464
9444;264.498;-161.378;-134.928;0,413278
9445;265.644;-161.492;-134.927;0,415069
9446;267.522;-161.685;-134.933;0,418003
9447;270.111;-161,94;-134.929;0,422048
9448;273.264;-162.262;-134.935;0,426975
9449;276.756;-162.618;-134.943;0,432432
9450;280.336;-162.972;-134.938;0,438026
9451;283.772;-163.317;-134.939;0,443394
9452;286.875;-163.644;-134.957;0,448242
9453;289.504;-163.924;-134.974;0,452349
9454;291.558;-164,13;-134.974;0,455559
9455;292.961;-164.254;-134.958;0,457752
9456;29.365;-164.318;-134.953;0,458827
9457;293.568;-164.299;-134.942;0,458699
9458;292.677;-164,21;-134.943;0,457308
9459;290.978;-164.046;-134.948;0,454653
9460;288.541;-163.796;-134.942;0,450845
9461;28.553;-163.493;-134,94;0,446141
9462;28.221;-163.148;-134.927;0,440953
9463;278.917;-162.811;-134,92;0,435807
9464;275.986;-162,5;-134.902;0,431228
9465;273.665;-162.268;-134.901;0,427602
9466;272.041;-162.112;-134.908;0,425065
9467;271.022;-162.001;-134.898;0,423472
9468;270.378;-161.944;-134.906;0,422466
9469;26.983;-161.874;-134.891;0,421609
9470;269.131;-161.805;-134.892;0,420518
9471;268.128;-161.705;-134.892;0,41895
9472;266.776;-161.569;-134.891;0,416838
9473;265.133;-161.404;-134,89;0,414271
9474;263.329;-161.217;-134.884;0,411452
9475;261.537;-161.042;-134.888;0,408652
9476;259.943;-160.881;-134.887;0,406161
9477;258.718;-160.769;-134.897;0,404247
9478;257.993;-160,69;-134.891;0,403114
9479;257.837;-160,68;-134.896;0,402871
9480;258.251;-160.727;-134.902;0,403517
9481;259.166;-160.825;-134.908;0,404946
9482;260.467;-160.972;-134.926;0,40698
9483;262.022;-161.139;-134.937;0,409409
9484;263.701;-161.308;-134.938;0,412033
9485;265.405;-161.473;-134.933;0,414696
9486;267.066;-161.639;-134.933;0,41729
9487;268.636;-161.791;-134.927;0,419743
9488;270.079;-161.941;-134.933;0,421998
9489;27.136;-162.075;-134.939;0,424
9490;272.441;-162.177;-134.933;0,425689
9491;273.283;-162.256;-134.928;0,427004
9492;273.859;-162.308;-134.922;0,427905
9493;274.157;-162.327;-134.911;0,42837
9494;274.188;-162.335;-134.917;0,428419
9495;273.991;-162,31;-134.911;0,428111
9496;273.629;-162.284;-134.921;0,427546
9497;273.192;-162.228;-134.909;0,426863
9498;272.789;-162.176;-134.897;0,426233
9499;272.542;-162.151;-134.897;0,425847
9500;272.565;-162.163;-134.907;0,425882
9501;272.946;-162.201;-134.907;0,426478
9502;273.721;-162.268;-134.896;0,427689
9503;274.854;-162.393;-134.908;0,429459
9504;276.231;-162.543;-134,92;0,431611
9505;277.676;-162.689;-134.921;0,433869
9506;27.897;-162,82;-134.923;0,435891
9507;279.891;-162.918;-134.929;0,437329
9508;280.249;-162.955;-134,93;0,437889
9509;279.921;-162.928;-134.936;0,437376
9510;278.864;-162.817;-134,93;0,435725
9511;277.122;-162.647;-134.935;0,433003
9512;274.817;-162.421;-134.939;0,429402
9513;272.129;-162.162;-134.949;0,425201
9514;269.261;-161.852;-134.926;0,420721
9515;266.416;-161.556;-134.914;0,416275
9516;263.758;-161.284;-134.908;0,412122
9517;261.408;-161.065;-134.924;0,40845
9518;259.431;-160.862;-134.919;0,405361
9519;257.844;-160.703;-134.919;0,402881
9520;256.627;-160.599;-134.936;0,400979
9521;255.738;-160.499;-134.925;0,39959
9522;255.126;-160.449;-134.937;0,398634
9523;254.748;-160.401;-134.926;0,398044
9524;254.581;-160,39;-134.932;0,397783
9525;25.463;-160.394;-134.931;0,397859
9526;254.938;-160.425;-134.931;0,398341
9527;25.558;-160.494;-134.936;0,399343
9528;256.635;-160.588;-134.924;0,400991
9529;258.168;-160.757;-134.941;0,403387
9530;26,02;-160.955;-134.935;0,406563
9531;262.699;-161.211;-134.941;0,410467
9532;265.577;-161.494;-134.936;0,414964
9533;268.709;-161.808;-134.937;0,419858
9534;271.952;-162.134;-134.938;0,424926
9535;275.153;-162.449;-134.934;0,429927
9536;27.816;-162.761;-134.946;0,434625
9537;280.815;-163.039;-134.958;0,438773
9538;282.954;-163.254;-134.959;0,442115
9539;284.406;-163.428;-134.987;0,444384
9540;285.001;-163.505;-135.005;0,445314
9541;284.588;-163.465;-135.006;0,444669
9542;283.071;-163.308;-135.001;0,442298
9543;280.437;-163.044;-135;0,438183
9544;276.801;-162,69;-135,01;0,432502
9545;272.426;-162.261;-135.019;0,425666
9546;267.723;-161.799;-135.026;0,418318
9547;263.225;-161.345;-135.023;0,411288
9548;259.515;-160.965;-135.014;0,405493
9549;257.142;-160.714;-135;0,401785
9550;25.651;-160,65;-134.999;0,400797
9551;257.797;-160.768;-134.989;0,402808
9552;26.091;-161.076;-134.985;0,407672
9553;26,55;-161.533;-134.983;0,414844
9554;271.023;-162.101;-134.998;0,423474
9555;27.683;-162.691;-135.008;0,432547
9556;282.266;-163.227;-135.001;0,44104
9557;286.752;-163.684;-135.009;0,44805
